Sample in Buffer,Sample in Window,TRIGGER,design_1_i/sensor_ss/sensor_ila/inst/probe0_1[3:0],design_1_i/sensor_ss/sensor_ila/inst/probe1_1[3:0],design_1_i/sensor_ss/sensor_ila/inst/probe2_1[11:0],design_1_i/sensor_ss/sensor_ila/inst/probe3_1[11:0],design_1_i/sensor_ss/sensor_ila/inst/probe4_1[9:0],design_1_i/sensor_ss/sensor_ila/inst/probe5_1,design_1_i/sensor_ss/sensor_ila/inst/probe6_1[31:0],design_1_i/sensor_ss/sensor_ila/inst/probe7_1,design_1_i/sensor_ss/sensor_ila/inst/net_slot_0_axis_tdata[31:0],design_1_i/sensor_ss/sensor_ila/inst/net_slot_0_axis_tvalid,design_1_i/sensor_ss/sensor_ila/inst/net_slot_0_axis_tready,design_1_i/sensor_ss/sensor_ila/inst/net_slot_0_axis_tlast,Interface_(i2:s0)_(sensor_data_acquisition_data)[2:0],T_Channel_(i2:s0)_(sensor_data_acquisition_data)[2:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,UNSIGNED,HEX,HEX,HEX,HEX,HEX
300,300,0,4,3,762,762,187,1,00008001,1,0,0,0,0,"Inactive","No Streams"
301,301,0,4,3,764,764,188,1,00008001,1,0,0,0,0,"Inactive","No Streams"
302,302,0,4,3,758,758,189,1,00008001,1,0,0,0,0,"Inactive","No Streams"
303,303,0,4,3,740,740,190,1,00008001,1,0,0,0,0,"Inactive","No Streams"
304,304,0,4,3,759,759,191,1,00008001,1,0,0,0,0,"Inactive","No Streams"
305,305,0,4,3,757,757,192,1,00008001,1,0,0,0,0,"Inactive","No Streams"
306,306,0,4,3,754,754,193,1,00008001,1,0,0,0,0,"Inactive","No Streams"
307,307,0,4,3,745,745,194,1,00008001,1,0,0,0,0,"Inactive","No Streams"
308,308,0,4,3,743,743,195,1,00008001,1,0,0,0,0,"Inactive","No Streams"
309,309,0,4,3,772,772,196,1,00008001,1,0,0,0,0,"Inactive","No Streams"
310,310,0,4,3,746,746,197,1,00008001,1,0,0,0,0,"Inactive","No Streams"
311,311,0,4,3,745,745,198,1,00008001,1,0,0,0,0,"Inactive","No Streams"
312,312,0,4,3,756,756,199,1,00008001,1,0,0,0,0,"Inactive","No Streams"
313,313,0,4,3,756,756,200,1,00008001,1,0,0,0,0,"Inactive","No Streams"
314,314,0,4,3,747,747,201,1,00008001,1,0,0,0,0,"Inactive","No Streams"
315,315,0,4,3,761,761,202,1,00008001,1,0,0,0,0,"Inactive","No Streams"
316,316,0,4,3,748,748,203,1,00008001,1,0,0,0,0,"Inactive","No Streams"
317,317,0,4,3,758,758,204,1,00008001,1,0,0,0,0,"Inactive","No Streams"
318,318,0,4,3,745,745,205,1,00008001,1,0,0,0,0,"Inactive","No Streams"
319,319,0,4,3,744,744,206,1,00008001,1,0,0,0,0,"Inactive","No Streams"
320,320,0,4,3,747,747,207,1,00008001,1,0,0,0,0,"Inactive","No Streams"
321,321,0,4,3,758,758,208,1,00008001,1,0,0,0,0,"Inactive","No Streams"
322,322,0,4,3,752,752,209,1,00008001,1,0,0,0,0,"Inactive","No Streams"
323,323,0,4,3,762,762,210,1,00008001,1,0,0,0,0,"Inactive","No Streams"
324,324,0,4,3,734,734,211,1,00008001,1,0,0,0,0,"Inactive","No Streams"
325,325,0,4,3,748,748,212,1,00008001,1,0,0,0,0,"Inactive","No Streams"
326,326,0,4,3,770,770,213,1,00008001,1,0,0,0,0,"Inactive","No Streams"
327,327,0,4,3,757,757,214,1,00008001,1,0,0,0,0,"Inactive","No Streams"
328,328,0,4,3,757,757,215,1,00008001,1,0,0,0,0,"Inactive","No Streams"
329,329,0,4,3,750,750,216,1,00008001,1,0,0,0,0,"Inactive","No Streams"
330,330,0,4,3,746,746,217,1,00008001,1,0,0,0,0,"Inactive","No Streams"
331,331,0,4,3,742,742,218,1,00008001,1,0,0,0,0,"Inactive","No Streams"
332,332,0,4,3,743,743,219,1,00008001,1,0,0,0,0,"Inactive","No Streams"
333,333,0,4,3,754,754,220,1,00008001,1,0,0,0,0,"Inactive","No Streams"
334,334,0,4,3,755,755,221,1,00008001,1,0,0,0,0,"Inactive","No Streams"
335,335,0,4,3,740,740,222,1,00008001,1,0,0,0,0,"Inactive","No Streams"
336,336,0,4,3,736,736,223,1,00008001,1,0,0,0,0,"Inactive","No Streams"
337,337,0,4,3,756,756,224,1,00008001,1,0,0,0,0,"Inactive","No Streams"
338,338,0,4,3,764,764,225,1,00008001,1,0,0,0,0,"Inactive","No Streams"
339,339,0,4,3,755,755,226,1,00008001,1,0,0,0,0,"Inactive","No Streams"
340,340,0,4,3,749,749,227,1,00008001,1,0,0,0,0,"Inactive","No Streams"
